modelName,param,storyName,clipts,clipis,accss
StoryAdapter,TopK+id4,ho_guom,"[0.2568359375, 0.2308349609375, 0.26904296875, 0.303955078125, 0.234130859375, 0.312744140625, 0.2998046875, 0.263427734375, 0.2469482421875, 0.259765625, 0.321533203125, 0.2724609375, 0.33544921875, 0.279052734375, 0.275634765625, 0.331298828125, 0.334228515625, 0.3369140625, 0.29296875, 0.312255859375, 0.322509765625]","[0.90869140625, 0.72314453125, 0.775390625, 0.65673828125, 0.61865234375, 0.703125, 0.78857421875, 0.6943359375, 0.75732421875, 0.79248046875, 0.6220703125, 0.77490234375, 0.8740234375, 0.73583984375, 0.880859375, 0.8564453125, 0.658203125, 0.880859375, 0.5927734375, 0.76806640625, 0.8271484375, 0.841796875]","{'ming invaders': 0, 'villagers': 0.46142578125, 'dragon lord': 0, 'peasants': 0, 'loyal soldier': 0.7802734375, 'rusty sword blade': 0, 'lam son rebel army': 0.6923828125, 'rebel leader': 0.6026611328125, 'glowing sword': 0, 'jeweled hilt': 0, 'soldiers': 0, 'legendary vietnamese king': 0.5841471354166666, 'golden turtle': 0.720458984375, 'magic sword': 0}"
StoryAdapter,TopK+id4,mai_an_tiem,"[0.255859375, 0.336181640625, 0.344482421875, 0.270263671875, 0.331787109375, 0.27880859375, 0.276611328125, 0.314697265625, 0.33056640625, 0.32177734375, 0.348876953125, 0.2646484375, 0.338623046875, 0.36474609375, 0.3310546875, 0.3359375, 0.346923828125, 0.325927734375, 0.358642578125, 0.39794921875, 0.282470703125, 0.384765625, 0.29052734375, 0.3037109375, 0.25439453125]","[0.7431640625, 0.77392578125, 0.791015625, 0.7734375, 0.67578125, 0.72900390625, 0.79150390625, 0.83056640625, 0.79541015625, 0.79541015625, 0.5654296875, 0.6884765625, 0.6884765625, 0.751953125, 0.751953125, 0.603515625, 0.69677734375, 0.69677734375, 0.69677734375, 0.677734375, 0.677734375, 0.6611328125, 0.93017578125, 0.6201171875, 0.7099609375, 0.7099609375, 0.7099609375, 0.6435546875, 0.8623046875, 0.72998046875, 0.66357421875, 0.6064453125, 0.63916015625, 0.71728515625, 0.79248046875, 0.740234375]","{'young man': 0.553857421875, 'wife': 0.7054850260416666, 'son': 0.700927734375, 'officials': 0.5521240234375, 'legendary vietnamese king': 0.531707763671875, 'guards': 0.416259765625, 'elderly mandarin': 0, 'old official': 0, 'guard': 0, 'birds': 0, 'green vines': 0, 'watermelons': 0.81591796875, 'fishermen': 0.6962890625, 'traders': 0, 'people': 0, 'servant': 0.695068359375, 'temple': 0}"
StoryAdapter,TopK+id4,son_tinh_thuy_tinh,"[0.314453125, 0.2440185546875, 0.271728515625, 0.290283203125, 0.2607421875, 0.25830078125, 0.25634765625, 0.2335205078125, 0.280517578125, 0.286865234375, 0.2235107421875, 0.22314453125, 0.283447265625, 0.318359375, 0.259765625, 0.289306640625, 0.26025390625, 0.225341796875]","[0.66552734375, 0.626953125, 0.6796875, 0.658203125, 0.658203125, 0.53076171875, 0.53076171875, 0.69384765625, 0.59521484375, 0.54052734375, 0.6064453125, 0.459716796875, 0.5068359375, 0.88037109375, 0.403076171875, 0.86279296875, 0.55859375, 0.73095703125, 0.4521484375]","{'beautiful princess': 0.6337890625, 'legendary vietnamese king': 0.66845703125, 'treasures': 0, 'royal nobels': 0, 'moutain lord': 0.647705078125, 'water lord': 0.632568359375, 'mythical offerings': 0, 'bamboo scroll': 0, 'monsters': 0, 'villagers': 0, 'bronze drum spirit': 0, 'landscape': 0}"
StoryAdapter,TopK+id4,so_dua,"[0.271240234375, 0.2381591796875, 0.25732421875, 0.246337890625, 0.240478515625, 0.335693359375, 0.250732421875, 0.27392578125, 0.325439453125, 0.2978515625, 0.337890625, 0.289306640625, 0.2408447265625, 0.297119140625]","[0.75537109375, 0.74169921875, 0.705078125, 0.83056640625, 0.83056640625, 0.7451171875, 0.7451171875, 0.646484375, 0.6494140625, 0.6494140625, 0.7783203125, 0.7666015625, 0.54541015625, 0.54541015625, 0.5302734375, 0.6826171875, 0.7529296875, 0.7529296875, 0.65771484375, 0.65771484375]","{'elderly woman': 0, 'widow': 0, 'round baby': 0, 'strange coconut boy': 0.73212890625, 'landlord': 0.68994140625, 'mother': 0.744140625, 'youngest daughter': 0.69287109375, 'sisters': 0.64892578125, 'young man': 0, 'rooster': 0}"
StoryAdapter,TopK+id4,tam_cam,"[0.2685546875, 0.26611328125, 0.260009765625, 0.263916015625, 0.260009765625, 0.230224609375, 0.255859375, 0.252685546875, 0.36474609375, 0.2130126953125, 0.2279052734375, 0.246337890625, 0.309326171875, 0.32470703125, 0.303466796875, 0.2484130859375, 0.28857421875, 0.256103515625, 0.296875, 0.2783203125, 0.2274169921875, 0.30908203125, 0.29443359375, 0.263427734375, 0.265869140625, 0.2225341796875, 0.314453125, 0.284912109375, 0.2783203125, 0.334716796875, 0.224853515625, 0.2388916015625, 0.206298828125, 0.269775390625]","[0.86572265625, 0.86572265625, 0.86572265625, 0.86767578125, 0.86767578125, 0.8134765625, 0.87158203125, 0.76904296875, 0.76904296875, 0.83740234375, 0.85302734375, 0.85302734375, 0.83251953125, 0.8759765625, 0.89208984375, 0.75146484375, 0.869140625, 0.86962890625, 0.86962890625, 0.9072265625, 0.869140625, 0.81494140625, 0.763671875, 0.73388671875, 0.71826171875, 0.71826171875, 0.853515625, 0.853515625, 0.853515625, 0.8232421875, 0.76953125, 0.8232421875, 0.8232421875, 0.810546875, 0.810546875, 0.75146484375, 0.75146484375, 0.75146484375, 0.7744140625, 0.76220703125, 0.75537109375, 0.8466796875, 0.712890625, 0.88916015625, 0.75537109375, 0.73779296875, 0.7060546875, 0.736328125, 0.748046875, 0.79931640625, 0.74755859375, 0.72119140625, 0.6337890625, 0.765625, 0.66455078125, 0.7578125, 0.7578125, 0.7763671875, 0.7763671875, 0.72021484375]","{'kind village girl': 0.7107514880952381, 'jealous stepsister': 0, 'stepmother': 0.72119140625, 'kind old sage': 0.779052734375, 'goby fish': 0.556640625, 'rooster': 0, 'sparrows': 0, 'white horse': 0, 'elephants': 0, 'king': 0.5913899739583334, 'women': 0, 'oriole bird': 0.6484375, 'trees': 0, 'loom': 0, 'magic persimmon': 0, 'old woman': 0.70556640625, 'soldiers': 0, 'crow': 0}"
StoryAdapter,TopK+id4,thach_sanh,"[0.334228515625, 0.248779296875, 0.302978515625, 0.339599609375, 0.335693359375, 0.349609375, 0.305908203125, 0.265625, 0.306396484375, 0.264892578125, 0.282958984375, 0.30908203125, 0.318359375, 0.243896484375, 0.27685546875, 0.2939453125, 0.318115234375, 0.285400390625, 0.2919921875, 0.302490234375, 0.31298828125]","[0.81298828125, 0.88525390625, 0.87646484375, 0.82763671875, 0.8515625, 0.7607421875, 0.8212890625, 0.76904296875, 0.6689453125, 0.71044921875, 0.73046875, 0.75927734375, 0.849609375, 0.87548828125, 0.828125, 0.75244140625, 0.7724609375, 0.669921875, 0.79443359375, 0.8486328125, 0.7431640625, 0.6708984375]","{'elderly couple': 0, 'prince': 0, 'courageous woodcutter': 0.6588541666666666, 'celestial being': 0, 'cunning man': 0.6901041666666666, 'villagers': 0, 'mother': 0, 'ogre monster': 0, 'python monster': 0, 'king': 0.640625, 'eagle': 0, 'princess': 0.658203125, 'sea king': 0, 'spirits': 0, 'armies': 0}"
StoryAdapter,TopK+id4,thanh_giong,"[0.2353515625, 0.224853515625, 0.215087890625, 0.2156982421875, 0.238037109375, 0.2291259765625, 0.30908203125, 0.256591796875, 0.263671875, 0.1798095703125, 0.216796875, 0.307861328125, 0.2442626953125, 0.305419921875, 0.2275390625, 0.269775390625, 0.311767578125, 0.246826171875]","[0.75146484375, 0.7607421875, 0.77880859375, 0.6630859375, 0.7939453125, 0.8046875, 0.68212890625, 0.77978515625, 0.7939453125, 0.7333984375, 0.74365234375, 0.892578125, 0.802734375, 0.64892578125, 0.487548828125, 0.5341796875, 0.75048828125, 0.77783203125, 0.5595703125, 0.5576171875]","{'woman': 0.6588541666666666, 'miracle boy': 0.61279296875, 'invaders': 0, 'an king': 0, 'messenger': 0.755859375, 'blacksmiths': 0, 'villagers': 0.5859375, 'iron horse': 0.7021484375, 'soldiers': 0, 'landscape': 0}"
StoryAdapter,TopK+id4,trai_sau_rieng,"[0.3154296875, 0.32861328125, 0.298583984375, 0.273193359375, 0.305419921875, 0.3046875, 0.31396484375, 0.27001953125, 0.38232421875, 0.3857421875, 0.364990234375, 0.302490234375, 0.3076171875, 0.306640625, 0.376220703125, 0.349365234375, 0.395751953125, 0.358642578125, 0.36328125, 0.3203125, 0.357177734375, 0.30615234375, 0.337158203125]","[0.896484375, 0.80712890625, 0.7431640625, 0.88427734375, 0.77001953125, 0.8408203125, 0.8701171875]","{'scholar-warrior': 0, 'man': 0, 'villagers': 0, 'boat': 0, 'mother': 0, 'scholar': 0.61669921875, 'young woman': 0, 'couple': 0, 'durian tree': 0.70947265625, 'wife': 0, 'husband': 0, 'spirit of wife': 0, 'fruit': 0, 'old man': 0.63623046875, 'guests': 0, 'tear': 0.68408203125}"
StoryAdapter,TopK+id4,trau_cau,"[0.267333984375, 0.28076171875, 0.25048828125, 0.244873046875, 0.245361328125, 0.1964111328125, 0.2108154296875, 0.2509765625, 0.248291015625, 0.2291259765625, 0.282470703125, 0.230712890625, 0.27001953125, 0.291015625, 0.2347412109375, 0.292724609375, 0.267822265625, 0.345703125]","[0.8369140625, 0.8369140625, 0.7978515625, 0.755859375, 0.73486328125, 0.71044921875, 0.724609375, 0.724609375, 0.72998046875, 0.72998046875, 0.69140625, 0.693359375, 0.57275390625, 0.74658203125]","{'older brother': 0.471337890625, 'younger brother': 0.672265625, 'wife': 0.684814453125, 'younger brother (stone)': 0, 'older brother (tree)': 0, 'wife (vine)': 0, 'villagers': 0, 'ancient king': 0.625732421875, 'red juice': 0, 'betel': 0, 'areca': 0}"
StoryAdapter,TopK+id6,ba_luoi_riu,"[0.3740234375, 0.318359375, 0.333740234375, 0.301513671875, 0.34033203125, 0.35400390625, 0.33349609375, 0.330810546875, 0.309326171875, 0.363037109375, 0.318359375, 0.297119140625, 0.303466796875]","[0.84619140625, 0.78125, 0.88720703125, 0.8720703125, 0.8701171875, 0.86083984375, 0.859375, 0.78369140625, 0.79833984375, 0.75, 0.71533203125, 0.86572265625, 0.8583984375]","{'woodcutter': 0.6341145833333334, 'old man (buddha)': 0.6842912946428571}"
StoryAdapter,TopK+id6,cau_be_thong_minh,"[0.296630859375, 0.228271484375, 0.265625, 0.330078125, 0.2281494140625, 0.2861328125, 0.3076171875, 0.337158203125, 0.27978515625, 0.34228515625, 0.2261962890625, 0.299072265625, 0.33203125, 0.335693359375]","[0.82080078125, 0.75146484375, 0.71875, 0.62451171875, 0.658203125, 0.64453125, 0.6474609375, 0.8134765625, 0.6787109375, 0.61669921875]","{'mandarin': 0, 'small boy': 0.6916015625, 'king': 0.662841796875, 'villagers': 0, 'father': 0, 'soldiers': 0, 'mandarins': 0, 'ant': 0}"
StoryAdapter,TopK+id6,cau_be_tich_chu,"[0.298828125, 0.29296875, 0.31591796875, 0.3154296875, 0.358642578125, 0.379150390625, 0.3330078125, 0.35986328125, 0.30029296875, 0.345947265625, 0.31298828125, 0.3359375]","[0.81787109375, 0.83349609375, 0.76611328125, 0.876953125, 0.9013671875, 0.8828125, 0.8662109375, 0.76318359375, 0.75146484375]","{'grandmother': 0.6981201171875, 'grandmother (bird)': 0.67138671875, 'boy': 0.70361328125, 'fairy': 0}"
StoryAdapter,TopK+id6,cay_huyet_du,"[0.30615234375, 0.2359619140625, 0.20703125, 0.275634765625, 0.22265625, 0.2491455078125, 0.2425537109375, 0.230224609375, 0.260009765625, 0.29638671875, 0.2626953125]","[0.94384765625, 0.7705078125, 0.85546875, 0.72265625, 0.80224609375, 0.7431640625, 0.74169921875]","{'butcher': 0.6581217447916666, 'monk': 0.73681640625, 'woman': 0, 'knife': 0}"
StoryAdapter,TopK+id6,cay_khe,"[0.30322265625, 0.255615234375, 0.27783203125, 0.250244140625, 0.3173828125, 0.27783203125, 0.293212890625, 0.318359375, 0.294921875, 0.31982421875, 0.3369140625, 0.27783203125, 0.298828125, 0.302978515625, 0.335693359375, 0.289306640625, 0.301025390625]","[0.841796875, 0.7392578125, 0.8271484375, 0.8623046875, 0.75146484375, 0.794921875, 0.70703125, 0.8583984375, 0.6474609375, 0.73193359375, 0.72705078125, 0.78564453125]","{'older brother': 0.6885986328125, 'younger brother': 0.6337890625, 'starfruit tree': 0, 'giant bird': 0.722412109375, 'wife': 0.505859375, 'wife (older)': 0}"
StoryAdapter,TopK+id6,cay_tre_tram_dot,"[0.252197265625, 0.267578125, 0.264892578125, 0.307373046875, 0.26318359375, 0.28759765625, 0.27294921875, 0.239013671875, 0.2366943359375, 0.279296875, 0.266845703125, 0.250244140625, 0.262939453125, 0.282470703125, 0.26416015625, 0.201416015625, 0.2486572265625, 0.2237548828125, 0.280517578125, 0.281982421875]","[0.53759765625, 0.72802734375, 0.62451171875, 0.75390625, 0.78515625, 0.78515625, 0.5927734375, 0.5947265625, 0.6728515625, 0.794921875, 0.6376953125, 0.56103515625, 0.62744140625, 0.58349609375, 0.60302734375, 0.58447265625, 0.68994140625, 0.6689453125, 0.61669921875, 0.61669921875, 0.64453125]","{'landowner': 0.72509765625, 'farmer': 0.6207932692307693, 'but': 0.72021484375, 'groom': 0, 'guests': 0, 'daughter': 0}"
StoryAdapter,TopK+id6,chim_da_da,"[0.3369140625, 0.302490234375, 0.2423095703125, 0.330810546875, 0.1806640625, 0.232666015625, 0.265380859375, 0.30224609375, 0.325927734375, 0.350830078125, 0.353759765625, 0.360595703125, 0.331298828125, 0.320556640625, 0.263916015625, 0.335693359375, 0.331787109375, 0.322998046875, 0.291015625, 0.28515625, 0.33056640625, 0.318359375]","[0.78857421875, 0.765625, 0.744140625, 0.86376953125, 0.71826171875, 0.8603515625, 0.73681640625, 0.7529296875, 0.75244140625, 0.73095703125, 0.78125, 0.69189453125, 0.67529296875, 0.68115234375, 0.69287109375, 0.712890625, 0.5849609375]","{'boy': 0.723828125, 'mother': 0.7683919270833334, 'stepfather': 0.578857421875, 'villagers': 0, 'woodcutters': 0}"
StoryAdapter,TopK+id6,chim_hit_co,"[0.25390625, 0.2266845703125, 0.2432861328125, 0.267822265625, 0.23876953125, 0.3369140625, 0.274169921875, 0.2978515625, 0.2587890625, 0.270263671875, 0.2802734375, 0.275390625, 0.257568359375, 0.1905517578125, 0.328369140625]","[0.91943359375, 0.91943359375, 0.76513671875, 0.76513671875, 0.75732421875, 0.7666015625, 0.59619140625, 0.7607421875, 0.7216796875, 0.74609375, 0.7509765625, 0.6669921875, 0.7646484375, 0.7275390625]","{'aunt': 0.6520182291666666, 'nephew': 0, 'crowd': 0, 'bird': 0}"
StoryAdapter,TopK+id6,chim_nam_trau_sau_cot_va_chim_bat_co_troi_cot,"[0.352783203125, 0.294921875, 0.317138671875, 0.3271484375, 0.2734375, 0.3310546875, 0.318603515625, 0.318115234375, 0.28076171875, 0.37255859375, 0.2490234375, 0.318359375, 0.317626953125, 0.27734375]","[0.8486328125, 0.75634765625, 0.71337890625, 0.70263671875, 0.62451171875, 0.80517578125, 0.61474609375, 0.78369140625, 0.65673828125, 0.86865234375, 0.7109375, 0.79345703125, 0.6728515625]","{'muscular vietnamese farmer': 0.7376302083333334, 'daughter': 0.6042209201388888, 'muscular vietnamese farmer (bird)': 0, 'daughter (bird)': 0}"
StoryAdapter,TopK+id6,chim_quoc,"[0.30908203125, 0.27783203125, 0.217529296875, 0.23681640625, 0.2203369140625, 0.263427734375, 0.271484375, 0.2548828125, 0.27099609375, 0.229736328125, 0.27587890625, 0.2802734375, 0.251953125, 0.2099609375, 0.222412109375, 0.2841796875, 0.32080078125, 0.30517578125]","[0.73388671875, 0.779296875, 0.78271484375, 0.78271484375, 0.845703125, 0.7958984375, 0.74658203125, 0.72607421875, 0.72607421875, 0.82763671875, 0.82763671875, 0.78662109375, 0.78662109375, 0.8154296875, 0.63916015625, 0.75390625, 0.68798828125, 0.67919921875, 0.73486328125, 0.56884765625]","{'poor scholar teacher': 0.6080078125, 'poor scholar friend': 0.6262555803571429, 'arrogant wife': 0.57109375, 'poor scholar friend (bird)': 0}"
StoryAdapter,TopK+id6,chim_tu_hu,"[0.2352294921875, 0.259521484375, 0.2646484375, 0.2548828125, 0.275146484375, 0.2646484375, 0.26513671875, 0.28857421875, 0.28466796875, 0.2724609375, 0.27001953125, 0.2420654296875, 0.281494140625, 0.254150390625, 0.2291259765625, 0.24560546875, 0.2381591796875, 0.2474365234375, 0.275390625, 0.2279052734375, 0.21533203125, 0.23291015625, 0.2139892578125, 0.287109375, 0.278564453125, 0.2490234375]","[0.87060546875, 0.81005859375, 0.80322265625, 0.85009765625, 0.85595703125, 0.68408203125, 0.89501953125, 0.7666015625, 0.78662109375, 0.8271484375, 0.8427734375, 0.8505859375, 0.71533203125, 0.78076171875, 0.89404296875, 0.83740234375, 0.80712890625, 0.84228515625, 0.79296875, 0.86962890625, 0.7841796875, 0.94189453125, 0.86474609375, 0.8759765625, 0.88427734375, 0.837890625, 0.7197265625, 0.73876953125]","{'impatient monk': 0.740234375, 'calm monk': 0.72607421875, 'buddha': 0, 'birds': 0.6552734375, 'bird': 0.7137044270833334, 'lotus': 0, 'woman': 0.71484375, 'compassionate buddhist goddess': 0, 'impatient monk (bird)': 0}"
StoryAdapter,TopK+id6,coc_kien_troi,"[0.2474365234375, 0.26953125, 0.31201171875, 0.28076171875, 0.32177734375, 0.332275390625, 0.306396484375, 0.336181640625, 0.30859375, 0.314208984375, 0.255126953125, 0.300537109375, 0.296630859375, 0.2822265625, 0.329833984375, 0.353271484375, 0.303466796875, 0.236572265625, 0.341796875, 0.235107421875, 0.332275390625, 0.310302734375, 0.26806640625]","[0.74169921875, 0.6416015625, 0.7392578125, 0.7392578125, 0.87060546875, 0.87060546875, 0.87060546875, 0.82666015625, 0.7001953125, 0.7958984375, 0.671875, 0.732421875, 0.74755859375, 0.80615234375, 0.77392578125, 0.62109375, 0.81494140625, 0.662109375, 0.76953125, 0.64990234375, 0.84228515625, 0.77587890625, 0.74951171875, 0.66943359375, 0.79052734375, 0.7099609375, 0.8369140625, 0.5869140625, 0.8447265625, 0.7744140625, 0.8759765625, 0.9130859375]","{'sun': 0, 'earth': 0, 'soil': 0, 'withered tree': 0, 'birds': 0, 'toad': 0.66455078125, 'crab': 0.580322265625, 'bear': 0.615966796875, 'tiger': 0.77001953125, 'fox': 0.74853515625, 'bees': 0.57958984375, 'giant drum': 0.70458984375, 'water jar': 0, 'jade emperor': 0.6442057291666666, 'rooster': 0.6015625, 'dog': 0, 'thunder god': 0.7063802083333334, 'rain': 0}"
StoryAdapter,TopK+id6,con_rong_chau_tien,"[0.294677734375, 0.277099609375, 0.284423828125, 0.3125, 0.30419921875, 0.2841796875, 0.287109375, 0.27783203125, 0.29931640625, 0.2880859375, 0.3125, 0.309814453125, 0.30224609375, 0.2459716796875, 0.276611328125, 0.286865234375, 0.3212890625, 0.305419921875, 0.2431640625, 0.30859375]","[0.90380859375, 0.9140625, 0.70458984375, 0.87890625, 0.59423828125, 0.7431640625, 0.8896484375, 0.75830078125, 0.9326171875, 0.8935546875, 0.88525390625, 0.6279296875, 0.55859375, 0.72998046875, 0.9130859375, 0.77099609375, 0.66748046875, 0.83642578125, 0.64501953125, 0.6494140625]","{'dragon lineage lord': 0.6796875, 'monsters': 0, 'villagers': 0, 'mountain fairy': 0.646728515625, 'glowing sac': 0, 'baby boys': 0, 'sons': 0.3515625, 'brothers': 0, 'legendary vietnamese king': 0.476806640625, 'officials': 0, 'bronze drums': 0, 'dragon and fairy': 0}"
StoryAdapter,TopK+id6,da_trang,"[0.326416015625, 0.319580078125, 0.27685546875, 0.3056640625, 0.277099609375, 0.3291015625, 0.275146484375, 0.256103515625, 0.28466796875, 0.2498779296875, 0.233154296875, 0.25341796875, 0.26953125, 0.2958984375, 0.29736328125, 0.28515625, 0.277587890625, 0.26806640625, 0.286376953125, 0.31005859375, 0.2186279296875, 0.291015625, 0.2685546875, 0.32763671875, 0.339599609375, 0.29833984375, 0.293701171875, 0.244384765625, 0.28369140625, 0.314208984375, 0.28662109375]","[0.8798828125, 0.78662109375, 0.7841796875, 0.7646484375, 0.8017578125, 0.814453125, 0.8017578125, 0.7998046875, 0.8720703125, 0.84619140625, 0.83984375, 0.83349609375, 0.8046875, 0.7685546875, 0.7685546875, 0.70068359375, 0.68505859375, 0.78125, 0.86181640625, 0.84912109375, 0.82080078125, 0.81298828125, 0.869140625, 0.8798828125, 0.7333984375, 0.82470703125, 0.74951171875, 0.8115234375, 0.81982421875, 0.78466796875, 0.798828125]","{'old man': 0.6283957741477273, 'male cobra': 0, 'female cobra': 0, 'large cobra': 0, 'snake': 0, 'glowing pearl': 0, 'green pearl': 0, 'crows': 0.483154296875, 'floating corpse': 0, 'soldiers': 0, 'sparrows': 0, 'mandarin': 0, ""friend's house"": 0, 'friend': 0, 'geese': 0.7587890625, 'white gander': 0.70263671875, 'blue pearl': 0.6123046875, 'river': 0, 'dragon palace': 0, 'dragon king': 0, 'empty house': 0, 'letter': 0, 'sand': 0, 'small crab': 0}"
StoryAdapter,TopK+id6,ho_guom,"[0.2568359375, 0.2308349609375, 0.26904296875, 0.303955078125, 0.2340087890625, 0.307861328125, 0.294677734375, 0.283935546875, 0.240234375, 0.26318359375, 0.3154296875, 0.270751953125, 0.32373046875, 0.28369140625, 0.283935546875, 0.330810546875, 0.32568359375, 0.322998046875, 0.289306640625, 0.30859375, 0.293701171875]","[0.90869140625, 0.72314453125, 0.76904296875, 0.69140625, 0.6064453125, 0.70654296875, 0.7939453125, 0.69921875, 0.74267578125, 0.7880859375, 0.59619140625, 0.7958984375, 0.87548828125, 0.7255859375, 0.87548828125, 0.78076171875, 0.51220703125, 0.85888671875, 0.421875, 0.6044921875, 0.8564453125, 0.8095703125]","{'ming invaders': 0, 'villagers': 0.46142578125, 'dragon lord': 0, 'peasants': 0, 'loyal soldier': 0.79248046875, 'rusty sword blade': 0, 'lam son rebel army': 0.74560546875, 'rebel leader': 0.6100260416666666, 'glowing sword': 0, 'jeweled hilt': 0, 'soldiers': 0, 'legendary vietnamese king': 0.54315185546875, 'golden turtle': 0.74560546875, 'magic sword': 0}"
StoryAdapter,TopK+id6,mai_an_tiem,"[0.255859375, 0.336181640625, 0.344482421875, 0.270263671875, 0.33349609375, 0.27880859375, 0.29541015625, 0.34033203125, 0.2125244140625, 0.32763671875, 0.3408203125, 0.259765625, 0.352294921875, 0.374267578125, 0.324951171875, 0.345703125, 0.34619140625, 0.323974609375, 0.35400390625, 0.3837890625, 0.298095703125, 0.32373046875, 0.28955078125, 0.31201171875, 0.23583984375]","[0.7431640625, 0.77392578125, 0.791015625, 0.77685546875, 0.673828125, 0.728515625, 0.7685546875, 0.82666015625, 0.59912109375, 0.59912109375, 0.63916015625, 0.68017578125, 0.68017578125, 0.77001953125, 0.77001953125, 0.62353515625, 0.6796875, 0.6796875, 0.6796875, 0.654296875, 0.654296875, 0.64697265625, 0.9423828125, 0.642578125, 0.70556640625, 0.70556640625, 0.70556640625, 0.64111328125, 0.89453125, 0.72265625, 0.6376953125, 0.52001953125, 0.591796875, 0.7236328125, 0.794921875, 0.73046875]","{'young man': 0.5400146484375, 'wife': 0.71513671875, 'son': 0.705078125, 'officials': 0.563720703125, 'legendary vietnamese king': 0.5381905691964286, 'guards': 0.398681640625, 'elderly mandarin': 0, 'old official': 0, 'guard': 0, 'birds': 0, 'green vines': 0, 'watermelons': 0.49365234375, 'fishermen': 0.61474609375, 'traders': 0, 'people': 0, 'servant': 0.725341796875, 'temple': 0}"
StoryAdapter,TopK+id6,son_tinh_thuy_tinh,"[0.314453125, 0.2440185546875, 0.271728515625, 0.290283203125, 0.2626953125, 0.255615234375, 0.25927734375, 0.2242431640625, 0.276123046875, 0.310546875, 0.2255859375, 0.240234375, 0.2734375, 0.251220703125, 0.27392578125, 0.2744140625, 0.2486572265625, 0.2203369140625]","[0.66552734375, 0.626953125, 0.62109375, 0.64404296875, 0.64404296875, 0.5400390625, 0.5400390625, 0.6416015625, 0.6337890625, 0.6064453125, 0.63671875, 0.471435546875, 0.51025390625, 0.8125, 0.404296875, 0.84228515625, 0.5869140625, 0.744140625, 0.487060546875]","{'beautiful princess': 0.60302734375, 'legendary vietnamese king': 0.6634521484375, 'treasures': 0, 'royal nobels': 0, 'moutain lord': 0.6492919921875, 'water lord': 0.74951171875, 'mythical offerings': 0, 'bamboo scroll': 0, 'monsters': 0.66650390625, 'villagers': 0, 'bronze drum spirit': 0, 'landscape': 0}"
StoryAdapter,TopK+id6,so_dua,"[0.271240234375, 0.2381591796875, 0.25732421875, 0.246337890625, 0.24169921875, 0.3291015625, 0.2371826171875, 0.251708984375, 0.304931640625, 0.305419921875, 0.32861328125, 0.30712890625, 0.2471923828125, 0.279541015625]","[0.75537109375, 0.74072265625, 0.697265625, 0.794921875, 0.794921875, 0.791015625, 0.791015625, 0.60693359375, 0.6630859375, 0.6630859375, 0.7451171875, 0.7587890625, 0.5576171875, 0.5576171875, 0.61083984375, 0.720703125, 0.77734375, 0.77734375, 0.697265625, 0.697265625]","{'elderly woman': 0, 'widow': 0, 'round baby': 0, 'strange coconut boy': 0.7379557291666666, 'landlord': 0.63525390625, 'mother': 0.69189453125, 'youngest daughter': 0.6654296875, 'sisters': 0.4736328125, 'young man': 0, 'rooster': 0}"
StoryAdapter,TopK+id6,tam_cam,"[0.2685546875, 0.26611328125, 0.260009765625, 0.263916015625, 0.262939453125, 0.254150390625, 0.259033203125, 0.263671875, 0.349609375, 0.2337646484375, 0.2269287109375, 0.269775390625, 0.28466796875, 0.2841796875, 0.30615234375, 0.2462158203125, 0.288330078125, 0.24560546875, 0.29638671875, 0.26171875, 0.270263671875, 0.32275390625, 0.32958984375, 0.244140625, 0.27001953125, 0.2261962890625, 0.2861328125, 0.266845703125, 0.30224609375, 0.329345703125, 0.24658203125, 0.2420654296875, 0.22998046875, 0.270263671875]","[0.86572265625, 0.86572265625, 0.86572265625, 0.86767578125, 0.86767578125, 0.8134765625, 0.86669921875, 0.779296875, 0.779296875, 0.85498046875, 0.85595703125, 0.85595703125, 0.83740234375, 0.86767578125, 0.8759765625, 0.77001953125, 0.83349609375, 0.87255859375, 0.87255859375, 0.927734375, 0.830078125, 0.794921875, 0.7783203125, 0.71533203125, 0.720703125, 0.720703125, 0.86767578125, 0.86767578125, 0.86767578125, 0.7890625, 0.7470703125, 0.7890625, 0.7890625, 0.85498046875, 0.85498046875, 0.7509765625, 0.7509765625, 0.7509765625, 0.74267578125, 0.8046875, 0.7021484375, 0.82763671875, 0.73974609375, 0.8623046875, 0.69970703125, 0.74853515625, 0.6767578125, 0.74951171875, 0.79296875, 0.78564453125, 0.69091796875, 0.69775390625, 0.640625, 0.71435546875, 0.71875, 0.7587890625, 0.7587890625, 0.77734375, 0.77734375, 0.72021484375]","{'kind village girl': 0.7064267113095238, 'jealous stepsister': 0.66162109375, 'stepmother': 0.7269810267857143, 'kind old sage': 0.762939453125, 'goby fish': 0.55322265625, 'rooster': 0, 'sparrows': 0, 'white horse': 0, 'elephants': 0, 'king': 0.653564453125, 'women': 0, 'oriole bird': 0.700927734375, 'trees': 0, 'loom': 0, 'magic persimmon': 0.76025390625, 'old woman': 0.6904296875, 'soldiers': 0, 'crow': 0}"
